time,x,y,z,force,res
22.772291248,0.289391,-0.000108468,0.252058,0.0245269,1
22.792289929,0.289436,2.39685e-06,0.251203,0.0245569,1
22.812306478,0.289436,-0.000348554,0.25128,0.0245366,1
22.832292229,0.289436,-0.000348554,0.25128,0.0245366,1
22.852363383,0.289299,-0.000266984,0.251203,0.0245047,1
22.872332350,0.289299,-0.000266984,0.251203,0.0246988,1
22.892309464,0.289333,-0.00019201,0.250647,0.0247353,1
22.912321566,0.28939,-0.000275631,0.250237,0.024656,1
22.932289523,0.28939,-0.000275631,0.250237,0.024656,1
22.952322330,0.28922,-0.000228275,0.250197,0.0245153,1
22.972318495,0.28922,-0.000228275,0.250197,0.024522,1
22.992311972,0.289268,-0.000431873,0.249912,0.024522,1
23.012282899,0.289298,-0.000321064,0.249222,0.0247866,1
23.032307066,0.289298,-0.000321064,0.249222,0.0249168,1
23.052318754,0.289379,-8.97278e-05,0.249188,0.024979,1
23.072308899,0.289379,-8.97278e-05,0.249188,0.0250492,1
23.092298363,0.289248,-0.000237624,0.24897,0.0251752,1
23.112299439,0.289341,2.12839e-05,0.248419,0.0251444,1
23.132351672,0.289341,2.12839e-05,0.248419,0.0251444,1
23.152302347,0.2894,-0.000413279,0.247866,0.025026,1
23.172348374,0.2894,-0.000413279,0.247866,0.0247938,1
23.192310211,0.2894,-0.000413279,0.247866,0.0247938,1
23.212287859,0.289413,1.2083e-05,0.247598,0.0247248,1
23.232315707,0.289413,1.2083e-05,0.247598,0.0249085,1
23.252299727,0.289286,-0.00020969,0.247237,0.0249085,1
23.272301807,0.289286,-0.00020969,0.247237,0.0251896,1
23.292321983,0.289247,-0.000171764,0.247436,0.0253848,1
23.312305942,0.289264,-0.000209527,0.246949,0.0255734,1
23.332325950,0.289264,-0.000209527,0.246949,0.0255734,1
23.352328979,0.289325,2.18688e-05,0.246254,0.0253845,1
23.372323572,0.289325,2.18688e-05,0.246254,0.0253234,1
23.392326570,0.289325,2.18688e-05,0.246254,0.0253234,1
23.412308835,0.289277,-0.000402579,0.245565,0.0255361,1
23.432287419,0.289277,-0.000402579,0.245565,0.0258128,1
23.452318609,0.289137,-0.000551443,0.245491,0.0260048,1
23.472289127,0.289137,-0.000551443,0.245491,0.0259783,1
23.492283983,0.289146,5.12293e-05,0.245282,0.0259783,1
23.512284390,0.289257,-0.000421329,0.245192,0.0260628,1
23.532343422,0.289257,-0.000421329,0.245192,0.0260142,1
23.552316695,0.289456,-8.86206e-05,0.244409,0.0258272,1
23.572260585,0.289456,-8.86206e-05,0.244409,0.0258281,1
23.592302283,0.289171,-0.000329644,0.244349,0.0258913,1
23.612314317,0.289289,-0.000218847,0.243935,0.0258913,1
23.632356307,0.289289,-0.000218847,0.243935,0.0258079,1
23.652344586,0.289371,-0.00027158,0.243424,0.0259315,1
23.672298922,0.289371,-0.00027158,0.243424,0.0259382,1
23.692342335,0.289377,-0.000339653,0.243159,0.0259382,1
23.712340345,0.289377,-0.000339653,0.243159,0.0259346,1
23.732314892,0.289377,-0.000339653,0.243159,0.0261036,1
23.752336416,0.289247,-0.000310016,0.242517,0.0263147,1
23.772323985,0.289247,-0.000310016,0.242517,0.026442,1
23.792300096,0.28921,6.22063e-05,0.242659,0.0265196,1
23.812312745,0.28922,0.000124012,0.242089,0.026506,1
23.832322481,0.28922,0.000124012,0.242089,0.026506,1
23.852343484,0.289256,-0.000309536,0.24214,0.0263346,1
23.872307023,0.289256,-0.000309536,0.24214,0.0260175,1
23.892294421,0.289256,-0.000309536,0.24214,0.025921,1
23.912323928,0.289375,-0.000269822,0.241203,0.0250767,1
23.932304578,0.289375,-0.000269822,0.241203,0.024857,1
23.952292485,0.289272,-0.000168699,0.240669,0.0249454,1
23.972303427,0.289272,-0.000168699,0.240669,0.0249454,1
23.992321354,0.289274,-0.000581488,0.240366,0.0250213,1
24.012289274,0.289311,-0.000238681,0.240339,0.0252255,1
24.032322832,0.289311,-0.000238681,0.240339,0.025372,1
24.052299923,0.289206,-0.000349542,0.240024,0.0252588,1
24.072288064,0.289206,-0.000349542,0.240024,0.0251487,1
24.092335359,0.289208,-0.000228597,0.239579,0.0251487,1
24.112340569,0.289244,-4.67238e-05,0.239411,0.025031,1
24.132302175,0.289244,-4.67238e-05,0.239411,0.0247805,1
24.152318771,0.289209,-0.000309053,0.23871,0.0246298,1
24.172281016,0.289209,-0.000309053,0.23871,0.0247802,1
24.192307035,0.289317,-0.000198183,0.238457,0.0250562,1
24.212288896,0.289353,-4.61952e-05,0.23863,0.0250562,1
24.232304089,0.289353,-4.61952e-05,0.23863,0.0252765,1
24.252317692,0.289351,-0.000187703,0.238025,0.0260846,1
24.272324248,0.289351,-0.000187703,0.238025,0.0260846,1
24.292305427,0.289422,-0.000117804,0.237696,0.026018,1
24.312314600,0.289241,-0.000107348,0.237628,0.0256607,1
24.332363836,0.289241,-0.000107348,0.237628,0.0249563,1
24.352284774,0.289308,-0.00010748,0.236921,0.0249563,1
24.372304599,0.289308,-0.00010748,0.236921,0.0248363,1
24.392312570,0.289417,-0.000128165,0.23697,0.0248053,1
24.412324519,0.289122,-0.000117756,0.236334,0.0248779,1
24.432301520,0.289122,-0.000117756,0.236334,0.0248779,1
24.452321936,0.289192,5.56027e-05,0.236223,0.0250778,1
24.472283205,0.289192,5.56027e-05,0.236223,0.0252083,1
24.492345545,0.289155,3.52925e-06,0.236128,0.0252083,1
24.512281862,0.289288,-0.00010747,0.235292,0.0253386,1
24.532305357,0.289288,-0.00010747,0.235292,0.0254632,1
24.552329959,0.289325,-0.000186946,0.235444,0.0254521,1
24.572283266,0.289325,-0.000186946,0.235444,0.0253859,1
