time,x,y,z,force,res
3.796117442,0.246693,-0.000194644,0.345289,0.0504009,0
3.816141463,0.246693,-0.000194644,0.345289,0.0503949,0
3.836187177,0.246692,-5.38317e-06,0.34557,0.0503638,0
3.856145710,0.246692,-5.38317e-06,0.34557,0.0503768,0
3.876149918,0.246692,-5.36889e-06,0.345676,0.0503837,0
3.896152069,0.246769,8.92673e-05,0.345502,0.0503883,0
3.916130341,0.246769,8.92673e-05,0.345502,0.0504001,0
3.936122235,0.247077,-0.000194985,0.345096,0.0504212,0
3.956131407,0.247077,-0.000194985,0.345096,0.0503754,0
3.976143854,0.24677,-5.41861e-06,0.345396,0.050367,0
3.996129356,0.246846,-5.43633e-06,0.345309,0.0503747,0
4.016126688,0.246846,-5.43633e-06,0.345309,0.0503818,0
4.036138163,0.247,-5.38142e-06,0.345145,0.0503698,0
4.056142053,0.247,-5.38142e-06,0.345145,0.0503573,0
4.076144247,0.246769,8.92693e-05,0.345657,0.0503673,0
4.096154579,0.24677,-0.000100089,0.345221,0.0503701,0
4.116144438,0.24677,-0.000100089,0.345221,0.0503453,0
4.136132533,0.247,-0.000194918,0.345135,0.0503527,0
4.156159077,0.247,-0.000194918,0.345135,0.050333,0
4.176140336,0.247153,-5.50725e-06,0.34496,0.0503225,0
4.196118774,0.247153,0.000184092,0.345134,0.0503259,0
4.216167367,0.247153,0.000184092,0.345134,0.0503259,0
4.236139730,0.246846,-5.38402e-06,0.345638,0.0503222,0
4.256126513,0.246846,-5.38402e-06,0.345638,0.0503154,0
4.276118006,0.246769,-9.99951e-05,0.345502,0.0503234,0
4.296115489,0.246846,-0.000100102,0.345376,0.0503211,0
4.316096309,0.246846,-0.000100102,0.345376,0.0503128,0
4.336122453,0.246923,-5.47959e-06,0.345096,0.0503134,0
4.356154548,0.246923,-5.47959e-06,0.345096,0.0503339,0
4.376180088,0.246846,-5.39439e-06,0.345551,0.0503124,0
4.396144017,0.247077,-0.000100242,0.345047,0.0503004,0
4.416163777,0.247077,-0.000100242,0.345047,0.050329,0
4.436166300,0.247,-5.48127e-06,0.34498,0.0503253,0
4.456116876,0.247,-5.48127e-06,0.34498,0.0503408,0
4.476115086,0.24677,-0.000194673,0.345328,0.0503321,0
4.496141081,0.247153,-5.4796e-06,0.345096,0.0503096,0
4.516146284,0.247153,-5.4796e-06,0.345096,0.0503161,0
4.536151417,0.246923,8.91961e-05,0.345115,0.0502981,0
4.556128744,0.246923,8.91961e-05,0.345115,0.0503076,0
4.576154748,0.247153,8.93216e-05,0.345154,0.0503161,0
4.596150221,0.246923,-0.000194842,0.345222,0.0503083,0
4.616119505,0.246923,-0.000194842,0.345222,0.0502992,0
4.636168750,0.247077,-5.47178e-06,0.345135,0.0503205,0
4.656121565,0.247077,-5.47178e-06,0.345135,0.0503145,0
4.676120385,0.24723,-0.000195134,0.344941,0.050303,0
4.696118362,0.247077,8.9216e-05,0.344816,0.0503252,0
4.716147124,0.247077,8.9216e-05,0.344816,0.0503302,0
4.736114973,0.246923,8.92083e-05,0.345067,0.050352,0
4.756118217,0.246923,8.92083e-05,0.345067,0.0503441,0
4.776135385,0.247,-0.000194901,0.345222,0.0503337,0
4.796131409,0.246693,-5.397e-06,0.345502,0.050312,0
4.816128282,0.246693,-5.397e-06,0.345502,0.0503208,0
4.836116497,0.247307,-0.000195184,0.344911,0.0503114,0
4.856125649,0.247307,-0.000195184,0.344911,0.0503221,0
4.876142761,0.247,0.000183957,0.345047,0.050327,0
4.896119671,0.247077,8.92308e-05,0.345105,0.0503322,0
4.916130459,0.247077,8.92308e-05,0.345105,0.0503763,0
4.936118345,0.247,-5.47522e-06,0.345154,0.0503838,0
4.956117825,0.247,-5.47522e-06,0.345154,0.0503639,0
4.976117810,0.247307,-0.000100358,0.344911,0.0503767,0
4.996134840,0.247077,-5.51804e-06,0.34498,0.050385,0
5.016166215,0.247077,-5.51804e-06,0.34498,0.0503456,0
5.036141175,0.247077,-0.000100296,0.344999,0.0503217,0
5.056137415,0.247077,-0.000100296,0.344999,0.0503493,0
5.076121001,0.24723,-0.000195154,0.344805,0.050347,0
5.096130679,0.246923,-0.000289536,0.345222,0.0503247,0
5.116149126,0.246923,-0.000289536,0.345222,0.0503384,0
5.136153558,0.247,8.92515e-05,0.345135,0.0503468,0
5.156151047,0.247,8.92515e-05,0.345135,0.0503155,0
5.176121987,0.246769,-5.38962e-06,0.345502,0.0502924,0
5.196144229,0.247,0.000278691,0.345173,0.0502755,0
5.216122530,0.247,0.000278691,0.345173,0.0502979,0
5.236166576,0.246846,-0.000100064,0.345415,0.0502793,0
5.256167178,0.246846,-0.000100064,0.345415,0.0502701,0
5.276105792,0.247307,-5.52501e-06,0.344873,0.0502755,0
5.296176680,0.247,-5.4856e-06,0.345067,0.0502922,0
5.316146693,0.247,-5.4856e-06,0.345067,0.0502907,0
5.336147767,0.246846,-5.4186e-06,0.345396,0.0502978,0
5.356116981,0.246846,-5.4186e-06,0.345396,0.050344,0
5.376123268,0.246923,-5.39741e-06,0.345464,0.0503396,0
5.396156744,0.247077,-5.46228e-06,0.345289,0.050334,0
5.416134794,0.247077,-5.46228e-06,0.345289,0.0502735,0
5.436123710,0.247076,0.0002788,0.345241,0.0503061,0
5.456132668,0.247076,0.0002788,0.345241,0.0502942,0
5.476126188,0.246846,8.92458e-05,0.345396,0.0503143,0
5.496128096,0.247077,-5.46052e-06,0.345154,0.0503036,0
5.516116083,0.247077,-5.46052e-06,0.345154,0.0502868,0
5.536169450,0.247153,0.000184074,0.345115,0.0503076,0
