time,x,y,z,force,res
3.343590265,0.247077,-0.000195031,0.345086,0.0502426,0
3.363574983,0.246923,-5.47263e-06,0.345347,0.0502422,0
3.383595982,0.246846,-0.000100065,0.345483,0.0502394,0
3.403575732,0.246846,-0.000100065,0.345483,0.0502188,0
3.423597911,0.247153,8.92827e-05,0.344999,0.0502082,0
3.443579363,0.247153,8.92827e-05,0.344999,0.0502037,0
3.463611547,0.247,8.92904e-05,0.345289,0.050215,0
3.483573786,0.247153,-5.50035e-06,0.344922,0.0502043,0
3.503573490,0.247153,-5.50035e-06,0.344922,0.0502034,0
3.523602259,0.246846,8.91497e-05,0.345357,0.0502034,0
3.543591569,0.246846,8.91497e-05,0.345357,0.0502087,0
3.563584688,0.246923,-5.47178e-06,0.345135,0.0502137,0
3.583613223,0.247,-5.42857e-06,0.345058,0.0502271,0
3.603578361,0.247,-5.42857e-06,0.345058,0.0502069,0
3.623592166,0.246923,-0.000100166,0.345135,0.0502041,0
3.643581390,0.246923,-0.000100166,0.345135,0.050224,0
3.663578666,0.246846,-0.000289365,0.345551,0.050224,0
3.683605776,0.247,8.92982e-05,0.345328,0.0502106,0
3.703592040,0.247,8.92982e-05,0.345328,0.0502303,0
3.723585598,0.247153,8.92749e-05,0.34496,0.0502613,0
3.743582220,0.247153,8.92749e-05,0.34496,0.050291,0
3.763582923,0.247307,-0.000100347,0.344892,0.050278,0
3.783573294,0.246923,-5.3896e-06,0.345502,0.0502604,0
3.803575898,0.246923,-5.3896e-06,0.345502,0.050263,0
3.823611453,0.24723,8.92757e-05,0.344892,0.0502624,0
3.843597726,0.24723,8.92757e-05,0.344892,0.050274,0
3.863593424,0.246846,-0.000100094,0.345376,0.0502759,0
3.883595845,0.246692,8.92321e-05,0.345618,0.0502722,0
3.903575924,0.246692,8.92321e-05,0.345618,0.0502694,0
3.923597787,0.246846,-5.48213e-06,0.345192,0.0502752,0
3.943607973,0.246846,-5.48213e-06,0.345192,0.0502432,0
3.963594262,0.246846,8.92458e-05,0.345396,0.0502191,0
3.983576439,0.246693,-5.46535e-06,0.345202,0.0502301,0
4.003586716,0.246693,-5.46535e-06,0.345202,0.0502299,0
4.023596308,0.246923,-0.00019487,0.345154,0.0502242,0
4.043590941,0.246923,-0.00019487,0.345154,0.0502101,0
4.063572854,0.246923,-0.000100112,0.345396,0.0502218,0
4.083572223,0.247,8.9226e-05,0.345154,0.0502617,0
4.103572055,0.247,8.9226e-05,0.345154,0.050259,0
4.123577874,0.246846,8.92458e-05,0.345396,0.050228,0
4.143572806,0.246846,8.92458e-05,0.345396,0.0502004,0
4.163571909,0.246616,-9.99413e-05,0.345656,0.0502267,0
4.183573249,0.247307,-5.56526e-06,0.344748,0.0502349,0
4.203571299,0.247307,-5.56526e-06,0.344748,0.0502217,0
4.223572329,0.247077,-5.52497e-06,0.344873,0.0501943,0
4.243574368,0.247077,-5.52497e-06,0.344873,0.0502028,0
4.263600813,0.247306,0.000184202,0.344661,0.0502364,0
4.283590227,0.247,-5.48303e-06,0.345115,0.0502294,0
4.303571908,0.247,-5.48303e-06,0.345115,0.0502249,0
4.323573276,0.247153,0.000468377,0.344941,0.0502376,0
4.343575673,0.247153,0.000468377,0.344941,0.0502223,0
4.363584824,0.246769,-0.000194649,0.34555,0.0502224,0
4.383581100,0.247383,-5.54664e-06,0.344911,0.0501953,0
4.403572750,0.247383,-5.54664e-06,0.344911,0.0502033,0
4.423589106,0.24723,-5.48953e-06,0.345047,0.0502102,0
4.443574307,0.24723,-5.48953e-06,0.345047,0.0502271,0
4.463559648,0.247383,-0.0001005,0.344574,0.050251,0
4.483571977,0.246846,-0.000194765,0.345309,0.0502882,0
4.503573226,0.246846,-0.000194765,0.345309,0.0502755,0
4.523573222,0.247,0.000183932,0.345067,0.0502814,0
4.543735694,0.247,0.000183932,0.345067,0.050264,0
4.563578274,0.247077,-0.000100193,0.344999,0.0502479,0
4.583589525,0.247077,0.000183976,0.344922,0.0502435,0
4.603573625,0.247077,0.000183976,0.344922,0.0502051,0
4.623581593,0.24677,-0.000100109,0.345338,0.0502182,0
4.643571074,0.24677,-0.000100109,0.345338,0.0502377,0
4.663575310,0.247077,-0.000100299,0.344805,0.0502481,0
4.683572990,0.247077,8.9203e-05,0.345077,0.0502759,0
4.703590755,0.247077,8.9203e-05,0.345077,0.0502695,0
4.723578106,0.247,-0.000100202,0.345173,0.0502676,0
4.743590024,0.247,-0.000100202,0.345173,0.0502545,0
4.763580353,0.247383,-0.000100474,0.344776,0.0502407,0
4.783585931,0.247076,0.000184069,0.345309,0.0502153,0
4.803597086,0.247076,0.000184069,0.345309,0.0502162,0
4.823608653,0.247153,0.000184078,0.345028,0.0502321,0
4.843586484,0.247153,0.000184078,0.345028,0.0502356,0
4.863575322,0.247077,8.93354e-05,0.345077,0.0502421,0
4.883570774,0.246692,-5.38317e-06,0.34557,0.0502294,0
4.903582814,0.246692,-5.38317e-06,0.34557,0.0502702,0
4.923573654,0.247153,-0.000195069,0.345115,0.0502453,0
4.943585983,0.247153,-0.000195069,0.345115,0.0502253,0
4.963584281,0.246769,-5.4381e-06,0.345444,0.0502139,0
4.983589389,0.247,-0.000100116,0.345415,0.050231,0
5.003583372,0.247,-0.000100116,0.345415,0.0502474,0
5.023582147,0.247153,0.000183983,0.344816,0.0502567,0
5.043590005,0.247153,0.000183983,0.344816,0.0502496,0
5.063588903,0.247077,-5.52539e-06,0.34498,0.0502755,0
5.083571621,0.246769,-0.000194635,0.345657,0.0502596,0
5.105112453,0.246769,-0.000194635,0.345657,0.0502193,0
5.123569664,0.246923,-5.51111e-06,0.345086,0.050181,0
5.143575482,0.246923,-5.51111e-06,0.345086,0.0501796,0
5.163595079,0.247077,-5.52887e-06,0.344854,0.0502275,0
5.183581880,0.247307,-5.53451e-06,0.344718,0.0502569,0
5.203592099,0.247307,-5.53451e-06,0.344718,0.0502481,0
5.223581294,0.247,-5.44324e-06,0.345202,0.0502358,0
5.243586099,0.247,-5.44324e-06,0.345202,0.05023,0
5.263573187,0.246846,-5.42985e-06,0.345376,0.0502367,0
5.283571948,0.246846,-0.000194747,0.345289,0.0502371,0
5.303582642,0.246846,-0.000194747,0.345289,0.0502481,0
5.323604941,0.247153,8.92571e-05,0.344873,0.0502404,0
5.343608501,0.247153,8.92571e-05,0.344873,0.050247,0
5.363591837,0.247153,-0.000100259,0.345289,0.0502278,0
5.383587817,0.246846,-0.000194804,0.345154,0.0502159,0
5.403571832,0.246846,-0.000194804,0.345154,0.050237,0
5.423576443,0.246847,-5.48305e-06,0.345115,0.0502345,0
5.443574384,0.246847,-5.48305e-06,0.345115,0.0502415,0
5.463576767,0.247077,0.000184027,0.345173,0.0502444,0
5.483573389,0.247077,-5.54749e-06,0.344835,0.0502009,0
5.503578380,0.247077,-5.54749e-06,0.344835,0.050194,0
5.523573892,0.246846,-5.4186e-06,0.345396,0.0502056,0
5.543573567,0.246846,-5.4186e-06,0.345396,0.0502305,0
5.563625808,0.246923,-0.000194824,0.345309,0.0502512,0
5.583616619,0.246769,-0.000194686,0.34555,0.0502551,0
5.603585534,0.246769,-0.000194686,0.34555,0.0502456,0
5.623573164,0.247077,-5.54615e-06,0.344805,0.0502282,0
5.643577451,0.247077,-5.54615e-06,0.344805,0.0502351,0
5.663597149,0.246846,-5.35498e-06,0.345347,0.0501921,0
5.683587383,0.24677,-5.4545e-06,0.345328,0.0502076,0
5.703599284,0.24677,-5.4545e-06,0.345328,0.0502022,0
5.723588903,0.247077,-0.000100295,0.344786,0.0501991,0
5.743572855,0.247077,-0.000100295,0.344786,0.0501936,0
5.763584151,0.247077,-0.00010021,0.34499,0.0502006,0
5.783570404,0.246923,-0.000100147,0.345154,0.0502462,0
5.803607114,0.246923,-0.000100147,0.345154,0.0502403,0
5.823617183,0.246846,-0.000194747,0.345396,0.0502191,0
5.843575211,0.246846,-0.000194747,0.345396,0.05023,0
5.863575156,0.247,-0.000194875,0.345241,0.0502055,0
5.883581715,0.247,-0.000100184,0.345154,0.0501998,0
5.903584227,0.247,-0.000100184,0.345154,0.0502007,0
5.923611855,0.246923,8.92398e-05,0.345222,0.0502038,0
5.943611660,0.246923,8.92398e-05,0.345222,0.0502331,0
5.963588367,0.247077,8.93211e-05,0.345115,0.0502398,0
5.983600522,0.246846,0.000183867,0.345289,0.050244,0
6.003610233,0.246846,0.000183867,0.345289,0.0502637,0
6.023557499,0.247153,8.9274e-05,0.345028,0.0502679,0
6.043635119,0.247153,8.9274e-05,0.345028,0.0502724,0
6.063606549,0.246693,-5.38708e-06,0.34555,0.0502885,0
6.083706523,0.247077,-0.000100304,0.344854,0.0502663,0
6.103600050,0.247077,-0.000100304,0.344854,0.0502702,0
6.123582502,0.247077,-5.4843e-06,0.344893,0.0502854,0
6.143642882,0.247077,-5.4843e-06,0.344893,0.0502572,0
6.163599239,0.247077,-0.000100249,0.345086,0.0502739,0
6.183588827,0.247307,-0.000290002,0.345028,0.0502567,0
6.203637593,0.247307,-0.000290002,0.345028,0.0502695,0
6.223575795,0.247077,-0.000100253,0.344922,0.0502643,0
6.243586950,0.247077,-0.000100253,0.344922,0.0502834,0
6.263583448,0.246923,-5.39308e-06,0.345377,0.0502438,0
6.283604043,0.247,-5.45795e-06,0.345202,0.0502277,0
6.303599515,0.247,-5.45795e-06,0.345202,0.0502277,0
6.323575326,0.24723,8.92575e-05,0.344767,0.0502758,0
6.343595980,0.24723,8.92575e-05,0.344767,0.0502746,0
6.363604235,0.247077,8.92273e-05,0.34498,0.0502469,0
6.383548527,0.247153,8.92589e-05,0.344738,0.0502738,0
6.403573834,0.247153,8.92589e-05,0.344738,0.0502557,0
6.423574684,0.24723,-5.54617e-06,0.344805,0.0502631,0
6.443614457,0.24723,-5.54617e-06,0.344805,0.0502622,0
6.463620220,0.246923,-5.46397e-06,0.345173,0.0502313,0
6.483653838,0.247153,0.000184039,0.344873,0.0502289,0
6.503592823,0.247153,0.000184039,0.344873,0.0502133,0
6.523584411,0.247,0.000373471,0.345164,0.0502219,0
6.543636279,0.247,0.000373471,0.345164,0.0502253,0
6.563604802,0.246846,-5.44023e-06,0.345289,0.0502333,0
6.583576616,0.247153,-0.000100353,0.344757,0.0502217,0
6.603577919,0.247153,-0.000100353,0.344757,0.0502257,0
6.623574144,0.24746,-0.000100417,0.344805,0.0502158,0
6.643594283,0.24746,-0.000100417,0.344805,0.0502351,0
6.663598631,0.247383,-5.5605e-06,0.344699,0.0502336,0
6.683595372,0.247,0.000183977,0.344999,0.0502218,0
6.703590232,0.247,0.000183977,0.344999,0.0502372,0
6.723576798,0.24723,-0.000195148,0.344873,0.0502272,0
6.743573944,0.24723,-0.000195148,0.344873,0.0502267,0
6.763584997,0.247,-5.4653e-06,0.345202,0.0502291,0
6.783612193,0.247077,-5.47959e-06,0.345096,0.0502365,0
6.803572774,0.247077,-5.47959e-06,0.345096,0.0502365,0
6.823585171,0.246923,-0.000100183,0.345047,0.0502163,0
6.843586394,0.246923,-0.000100183,0.345047,0.0502161,0
6.863603485,0.246539,8.92021e-05,0.345724,0.0502595,0
6.883575951,0.246923,8.92614e-05,0.345328,0.0502686,0
6.903596134,0.246923,8.92614e-05,0.345328,0.0502422,0
6.923616114,0.247077,-0.000100224,0.345135,0.0502293,0
6.943590823,0.247077,-0.000100224,0.345135,0.0502356,0
6.963574484,0.246923,-5.4177e-06,0.345328,0.0502342,0
6.983576440,0.246846,-5.40087e-06,0.345483,0.050245,0
7.003611608,0.246846,-5.40087e-06,0.345483,0.0502616,0
7.023600184,0.247077,-5.46833e-06,0.345115,0.0502729,0
7.043589999,0.247077,-5.46833e-06,0.345115,0.0502837,0
7.063598275,0.247383,-0.000290072,0.344824,0.050287,0
7.083607155,0.246923,-0.000100081,0.34526,0.0502804,0
7.103574097,0.246923,-0.000100081,0.34526,0.0502685,0
7.123590339,0.247153,-5.47179e-06,0.345134,0.0502769,0
7.143617049,0.247153,-5.47179e-06,0.345134,0.0502613,0
7.163588296,0.247077,-0.000194995,0.345047,0.0502393,0
7.183732275,0.246693,-5.4117e-06,0.345502,0.0502473,0
7.203576882,0.246693,-5.4117e-06,0.345502,0.0502489,0
7.223577561,0.247077,-5.50245e-06,0.344912,0.0502598,0
7.243580997,0.247077,-5.50245e-06,0.344912,0.0502454,0
7.263572463,0.247153,-5.50725e-06,0.34496,0.0502401,0
7.283602917,0.247,-5.47354e-06,0.34527,0.0502415,0
7.303610213,0.247,-5.47354e-06,0.34527,0.0502382,0
7.323568769,0.247,-5.46787e-06,0.345154,0.0502145,0
7.343603836,0.247,-5.46787e-06,0.345154,0.050202,0
7.363581703,0.247,-0.000100171,0.345289,0.0502174,0
7.383577482,0.24746,-5.5891e-06,0.344486,0.0502374,0
7.403635399,0.24746,-5.5891e-06,0.344486,0.0502205,0
7.423613618,0.246846,0.000183911,0.345289,0.0501985,0
7.443616371,0.246846,0.000183911,0.345289,0.0502031,0
7.463596302,0.247153,-0.000195064,0.344999,0.050221,0
7.483574950,0.246923,-0.000100147,0.345154,0.0502181,0
7.503631079,0.246923,-0.000100147,0.345154,0.0502046,0
7.523608496,0.246923,-5.45405e-06,0.345222,0.0502006,0
7.543599186,0.246923,-5.45405e-06,0.345222,0.0502342,0
7.563620798,0.247077,-0.000100242,0.345047,0.0502257,0
7.583576416,0.247,8.92161e-05,0.34496,0.0502056,0
7.603575403,0.247,8.92161e-05,0.34496,0.0501903,0
7.623598824,0.247077,-5.51114e-06,0.344941,0.0501904,0
7.643592645,0.247077,-5.51114e-06,0.344941,0.0502173,0
7.663588973,0.247077,0.000184019,0.345028,0.0502049,0
7.683580390,0.246923,-5.47178e-06,0.345135,0.0501805,0
7.703585812,0.246923,-5.47178e-06,0.345135,0.0501925,0
7.723575637,0.246846,-0.000100137,0.345202,0.0501815,0
7.743626555,0.246846,-0.000100137,0.345202,0.0501865,0
7.763601544,0.246923,-0.000194842,0.345222,0.05019,0
7.783644333,0.246846,8.92496e-05,0.345415,0.0501781,0
7.803598844,0.246846,8.92496e-05,0.345415,0.0501886,0
7.823619832,0.246923,-0.000194787,0.345347,0.050171,0
7.843608052,0.246923,-0.000194787,0.345347,0.0501857,0
7.863649650,0.247,-5.51068e-06,0.34498,0.0502181,0
7.883607953,0.24723,-0.000195159,0.344854,0.0502214,0
7.903590179,0.24723,-0.000195159,0.344854,0.050213,0
7.923639917,0.246846,-0.000194736,0.345415,0.0502098,0
7.943572390,0.246846,-0.000194736,0.345415,0.0502007,0
7.963600926,0.247077,-5.47178e-06,0.345135,0.0502027,0
7.983610810,0.246693,-0.000100031,0.345434,0.0501905,0
8.003579898,0.246693,-0.000100031,0.345434,0.050202,0
8.023597412,0.246846,-5.4575e-06,0.345241,0.050185,0
8.043608265,0.246846,-5.4575e-06,0.345241,0.0502049,0
8.063618297,0.247077,-5.43589e-06,0.345202,0.0501824,0
8.083604945,0.247153,-5.49342e-06,0.345028,0.0501778,0
8.103612008,0.247153,-5.49342e-06,0.345028,0.0501843,0
8.123575245,0.247,-5.41858e-06,0.345396,0.0501863,0
8.143612092,0.247,-5.41858e-06,0.345396,0.0502042,0
8.163575437,0.247077,-0.000194996,0.345115,0.0502054,0
8.183575571,0.247076,-5.4411e-06,0.345357,0.0502156,0
8.203574789,0.247076,-5.4411e-06,0.345357,0.0502351,0
8.223576936,0.246923,-0.000194874,0.345028,0.0502253,0
8.243618624,0.246923,-0.000194874,0.345028,0.0502243,0
8.263584372,0.246846,8.92609e-05,0.345289,0.0502004,0
8.283574022,0.246846,-0.000100137,0.345347,0.050204,0
8.303617213,0.246846,-0.000100137,0.345347,0.0502269,0
8.323608339,0.247077,-0.000194995,0.345047,0.0502144,0
8.343594594,0.247077,-0.000194995,0.345047,0.050227,0
8.363605020,0.247153,8.93349e-05,0.345328,0.0501973,0
8.383599770,0.247,-5.44148e-06,0.345067,0.0502247,0
8.403601441,0.247,-5.44148e-06,0.345067,0.0502481,0
8.423579301,0.247077,0.000183965,0.344941,0.05022,0
8.443600092,0.247077,0.000183965,0.344941,0.0502342,0
8.463599731,0.247,-0.000194901,0.345222,0.050228,0
8.483580734,0.247077,-0.000100296,0.344854,0.0502341,0
8.503623172,0.247077,-0.000100296,0.344854,0.0502499,0
8.523603890,0.246847,8.92329e-05,0.345115,0.0502591,0
8.543614040,0.246847,8.92329e-05,0.345115,0.0502663,0
8.563614862,0.247077,0.000184052,0.345154,0.0502539,0
8.583596539,0.247077,-5.54052e-06,0.345086,0.0502438,0
8.603592595,0.247077,-5.54052e-06,0.345086,0.0502393,0
8.623592473,0.246923,-5.45405e-06,0.345222,0.0502496,0
8.643592298,0.246923,-5.45405e-06,0.345222,0.0502538,0
8.663599931,0.247077,-5.51371e-06,0.344893,0.0502516,0
8.683576808,0.247153,-5.54359e-06,0.344854,0.0502512,0
8.703582098,0.247153,-5.54359e-06,0.344854,0.0502366,0
8.723607250,0.247,-5.43631e-06,0.345309,0.0502527,0
8.743588598,0.247,-5.43631e-06,0.345309,0.0502317,0
8.763610724,0.247,-0.000100173,0.345241,0.0502494,0
8.783589241,0.246923,-5.43241e-06,0.345328,0.0502432,0
8.803569269,0.246923,-5.43241e-06,0.345328,0.0502357,0
8.823626043,0.246847,-0.00010014,0.345115,0.0502463,0
8.843581526,0.246847,-0.00010014,0.345115,0.0502477,0
8.863598387,0.247,0.000184004,0.345241,0.0502775,0
8.883612218,0.247,8.91975e-05,0.345086,0.0502782,0
8.903620880,0.247,8.91975e-05,0.345086,0.0503003,0
8.923603091,0.247077,8.92593e-05,0.345028,0.0502768,0
8.943585265,0.247077,8.92593e-05,0.345028,0.0502488,0
8.963591312,0.247153,-5.48952e-06,0.345047,0.0502678,0
8.983620637,0.246846,8.92095e-05,0.345289,0.0502751,0
9.003602891,0.246846,8.92095e-05,0.345289,0.0502948,0
9.023583912,0.246692,-9.99529e-05,0.345744,0.050312,0
9.043587480,0.246692,-9.99529e-05,0.345744,0.0503022,0
9.063575020,0.247307,8.92821e-05,0.344816,0.0502902,0
9.083576258,0.247077,-5.52624e-06,0.345192,0.0502563,0
9.103543222,0.247077,-5.52624e-06,0.345192,0.0502504,0
9.123600862,0.247,-5.50724e-06,0.34496,0.050218,0
9.143596607,0.247,-5.50724e-06,0.34496,0.0502008,0
9.163608077,0.247,-0.000194972,0.344873,0.0501951,0
9.183586840,0.247077,-5.51114e-06,0.344941,0.0502188,0
9.203574386,0.247077,-5.51114e-06,0.344941,0.0502198,0
9.223545167,0.246923,-5.4506e-06,0.345202,0.0501983,0
9.243593233,0.246923,-5.4506e-06,0.345202,0.0501828,0
9.263581720,0.247077,-5.5427e-06,0.344786,0.0501673,0
9.283599727,0.24723,-5.57818e-06,0.344612,0.0501706,0
9.303572165,0.24723,-5.57818e-06,0.344612,0.0501837,0
9.323587861,0.247077,0.000184034,0.345135,0.0502027,0
9.343579687,0.247077,0.000184034,0.345135,0.0502264,0
9.363615167,0.247,-5.47177e-06,0.345135,0.0502242,0
9.383610988,0.247077,8.92459e-05,0.344854,0.0502118,0
9.403635946,0.247077,8.92459e-05,0.344854,0.050221,0
9.423627556,0.247077,8.92809e-05,0.345135,0.0502025,0
9.443622296,0.247077,8.92809e-05,0.345135,0.0502221,0
9.463588055,0.246923,-0.000194863,0.345154,0.0502316,0
9.483599420,0.246923,-5.50851e-06,0.345279,0.0502155,0
9.503630477,0.246923,-5.50851e-06,0.345279,0.0502249,0
9.523571943,0.24677,-5.50466e-06,0.345154,0.0502619,0
9.543603722,0.24677,-5.50466e-06,0.345154,0.0502619,0
9.563599256,0.247383,8.92539e-05,0.344641,0.0502708,0
9.583590520,0.24723,-5.52587e-06,0.344941,0.050263,0
9.603574809,0.24723,-5.52587e-06,0.344941,0.0502734,0
9.623591833,0.247077,-0.000100249,0.344941,0.0502645,0
9.643609729,0.247077,-0.000100249,0.344941,0.0502651,0
9.663590990,0.247076,-0.000289787,0.345145,0.0502472,0
9.683584523,0.247077,8.92356e-05,0.344912,0.0502569,0
9.703617269,0.247077,8.92356e-05,0.344912,0.0502718,0
9.723613178,0.246616,-9.9977e-05,0.345482,0.0502869,0
9.743587669,0.246616,-9.9977e-05,0.345482,0.0502716,0
9.763584032,0.247,-5.45493e-06,0.345289,0.050229,0
9.783574659,0.246769,-5.38315e-06,0.34557,0.0502034,0
9.803587565,0.246769,-5.38315e-06,0.34557,0.0502227,0
9.823591221,0.246923,-5.4138e-06,0.345347,0.0502134,0
9.843590430,0.246923,-5.4138e-06,0.345347,0.0502128,0
9.863552282,0.247077,-5.44279e-06,0.345241,0.0502342,0
9.883613964,0.246693,-5.36804e-06,0.345463,0.0502614,0
9.903632674,0.246693,-5.36804e-06,0.345463,0.0502662,0
9.923613526,0.246846,-0.000100028,0.345521,0.0502675,0
9.943658511,0.246846,-0.000100028,0.345521,0.0502564,0
9.963611102,0.247,-0.000194887,0.345289,0.0502203,0
9.983577022,0.246923,-5.45493e-06,0.345289,0.0502043,0
10.003573837,0.246923,-5.45493e-06,0.345289,0.0502184,0
10.023591159,0.247,0.000278745,0.345328,0.0502026,0
10.043659276,0.247,0.000278745,0.345328,0.0501954,0
10.063575107,0.24723,-5.54272e-06,0.344786,0.0502226,0
10.083593546,0.246693,8.91658e-05,0.345328,0.0502171,0
10.103634473,0.246693,8.91658e-05,0.345328,0.0502493,0
10.123575013,0.247383,0.000184184,0.34468,0.0502287,0
10.143578187,0.247383,0.000184184,0.34468,0.0502143,0
10.163599666,0.247383,-5.5566e-06,0.344718,0.0502121,0
10.183613123,0.246923,-5.4575e-06,0.345241,0.0502218,0
10.203606375,0.246923,-5.4575e-06,0.345241,0.0502663,0
10.223575993,0.24723,-0.000195204,0.344816,0.050289,0
10.243592291,0.24723,-0.000195204,0.344816,0.0502891,0
10.263589416,0.247,-0.000289587,0.345328,0.0502988,0
10.283591938,0.246846,-0.00038409,0.345328,0.0502974,0
10.303636416,0.246846,-0.00038409,0.345328,0.0502833,0
10.323604394,0.247077,0.000183979,0.345009,0.0502569,0
10.343613482,0.247077,0.000183979,0.345009,0.0502569,0
10.363616829,0.247,-0.0001002,0.345183,0.0503027,0
10.383601288,0.247077,-0.000100318,0.344854,0.0502959,0
10.403617311,0.247077,-0.000100318,0.344854,0.0503009,0
10.423617181,0.246923,-5.49127e-06,0.345183,0.0503258,0
10.443609931,0.246923,-5.49127e-06,0.345183,0.0502991,0
10.463612274,0.247077,-0.000195064,0.344854,0.0503066,0
10.483631378,0.247077,-5.47266e-06,0.345202,0.0502867,0
10.503625612,0.247077,-5.47266e-06,0.345202,0.0502969,0
10.523599807,0.246923,-0.000100075,0.345434,0.0503379,0
10.543662173,0.246923,-0.000100075,0.345434,0.0503464,0
10.563578141,0.246923,-5.47523e-06,0.345154,0.050318,0
10.583591338,0.246846,-5.41515e-06,0.345376,0.050325,0
10.603609528,0.246846,-5.41515e-06,0.345376,0.0502852,0
10.623602413,0.247153,-5.48909e-06,0.344941,0.0502715,0
10.643594319,0.247153,-5.48909e-06,0.344941,0.0502703,0
10.663612054,0.247,8.91819e-05,0.345009,0.0502544,0
10.683600826,0.247153,0.000184035,0.344999,0.0502501,0
10.703579660,0.247153,0.000184035,0.344999,0.0502463,0
10.723589403,0.24723,-5.47004e-06,0.344999,0.0502598,0
10.743600403,0.24723,-5.47004e-06,0.344999,0.0502754,0
10.763597576,0.247077,8.91767e-05,0.344767,0.0502892,0
10.783607233,0.247077,8.92061e-05,0.344912,0.0502771,0
10.803584048,0.247077,8.92061e-05,0.344912,0.0502772,0
10.823605281,0.247077,-0.000100224,0.345135,0.0502631,0
10.843599231,0.247077,-0.000100224,0.345135,0.0502842,0
